imdb_id,title,original_language,vote_average,genre,collection,vote_count
tt0465997,The Fox and the Hound 2,en,5.6,"Adventure,Animation,Comedy,Family",The Fox and the Hound ,115.0
tt0149261,Deep Blue Sea,en,5.6,"Action,Science Fiction,Thriller",,616.0
tt0208003,Big Momma's House,en,5.6,"Crime,Comedy",Big Momma's House ,514.0
tt0115433,101 Dalmatians,en,5.6,"Comedy,Family",101 Dalmatians (Live-Action) ,722.0
tt3520418,We Are Still Here,en,5.6,Horror,,191.0
tt0252076,Maid in Manhattan,en,5.6,"Comedy,Drama,Romance",,493.0
tt0146336,Urban Legend,en,5.6,"Horror,Thriller",Urban Legend,293.0
tt4799050,Rough Night,en,5.6,"Drama,Comedy",,336.0
tt0088414,The Woman in Red,en,5.6,"Comedy,Romance",,101.0
tt0100502,RoboCop 2,en,5.6,"Action,Adventure,Crime,Science Fiction,Thriller",RoboCop ,498.0
tt0098625,We're No Angels,en,5.6,"Comedy,Crime,Drama",,106.0
tt0238112,Captain Corelli's Mandolin,en,5.6,"Drama,History,Romance",,146.0
tt2011159,No Good Deed,en,5.6,"Crime,Thriller",,182.0
tt0283426,The Jungle Book 2,en,5.6,"Family,Animation,Adventure",The Jungle Book ,278.0
tt0087050,Children of the Corn,en,5.6,"Drama,Fantasy,Horror,Thriller",Children of the Corn ,243.0
tt0164052,Hollow Man,en,5.6,"Action,Science Fiction,Thriller",Hollow Man ,645.0
tt0114852,Village of the Damned,en,5.6,"Thriller,Horror,Science Fiction",,165.0
tt0098382,Star Trek V: The Final Frontier,en,5.6,"Science Fiction,Action,Adventure,Thriller",Star Trek: The Original  ,384.0
tt0120828,Six Days Seven Nights,en,5.6,"Action,Adventure,Comedy,Romance",,343.0
tt3623726,Ricki and the Flash,en,5.6,"Comedy,Drama,Music",,273.0
tt0120524,Wishmaster,en,5.6,Horror,Wishmaster ,114.0
tt1598642,Z for Zachariah,en,5.6,"Drama,Science Fiction,Thriller",,278.0
tt0119345,I Know What You Did Last Summer,en,5.6,"Horror,Thriller,Mystery",I Know What You Did Last Summer ,698.0
tt0093148,Harry and the Hendersons,en,5.6,"Comedy,Family,Fantasy",,157.0
tt0091129,The Golden Child,en,5.6,"Action,Adventure,Comedy",,311.0
tt0092666,Blind Date,en,5.6,"Comedy,Romance",,115.0
tt0265298,Big Fat Liar,en,5.6,"Comedy,Family",,202.0
tt4695012,It Comes at Night,en,5.6,"Horror,Mystery,Thriller",,357.0
tt1267297,Hercules,en,5.6,"Action,Adventure",,1707.0
tt0268397,Jimmy Neutron: Boy Genius,en,5.6,"Action,Adventure,Animation,Comedy,Family,Fantasy,Science Fiction",,235.0
tt0116213,Eraser,en,5.6,"Action,Drama,Mystery,Thriller",,553.0
tt0104187,Encino Man,en,5.6,"Comedy,Family",,197.0
tt0160127,Charlie's Angels,en,5.6,"Action,Adventure,Comedy,Crime,Thriller",Charlie's Angels ,1253.0
tt0230030,Bedazzled,en,5.6,"Fantasy,Comedy,Romance",,526.0
tt0280590,Mr. Deeds,en,5.6,"Comedy,Romance",,660.0
tt0116225,Escape from L.A.,en,5.6,"Action,Adventure,Science Fiction,Thriller",Escape From ... ,381.0
tt0089822,Police Academy 2: Their First Assignment,en,5.6,"Comedy,Crime",Police Academy ,349.0
tt2120120,Pixels,en,5.6,"Action,Comedy,Science Fiction",,2564.0
tt0114781,Under Siege 2: Dark Territory,en,5.6,"Action,Thriller",Under Siege ,217.0
tt1971325,Automata,en,5.6,"Thriller,Science Fiction",,677.0
tt2180411,Into the Woods,en,5.6,"Fantasy,Comedy,Music",,1688.0
tt0300532,Blue Crush,en,5.6,Adventure,Blue Crush ,164.0
tt0160009,The Art of War,en,5.6,"Crime,Action,Adventure",The Art of War ,136.0
tt2383068,The Sacrament,en,5.6,"Horror,Mystery,Thriller",,139.0
tt1509767,The Three Musketeers,en,5.6,"Adventure,Action,Thriller",,945.0
tt3280916,The Atticus Institute,en,5.6,Horror,,143.0
tt0099739,Hard to Kill,en,5.6,"Action,Thriller",,141.0
tt0865559,My Life in Ruins,en,5.6,"Comedy,Romance",,104.0
tt1413495,Paranoia,en,5.6,"Drama,Thriller",,358.0
tt0355295,The Brothers Grimm,en,5.6,"Adventure,Fantasy,Action,Comedy,Thriller",,847.0
tt0384286,Cry_Wolf,en,5.6,"Horror,Thriller",,127.0
tt1700841,Sausage Party,en,5.6,"Adventure,Animation,Comedy,Fantasy",,2310.0
tt1046173,G.I. Joe: The Rise of Cobra,en,5.6,"Adventure,Action,Thriller,Science Fiction",G.I. Joe (Live-Action) ,1988.0
tt1790886,The Campaign,en,5.6,Comedy,,594.0
tt0371606,Chicken Little,en,5.6,"Animation,Family,Comedy",,974.0
tt2304933,The 5th Wave,en,5.6,"Adventure,Science Fiction",,1993.0
tt0821640,Ghosts of Girlfriends Past,en,5.6,"Fantasy,Comedy,Romance",,716.0
tt0267891,The Ringer,en,5.6,Comedy,,110.0
tt1197628,Observe and Report,en,5.6,"Comedy,Crime,Drama",,229.0
tt0383216,The Pink Panther,en,5.6,"Action,Comedy,Crime,Mystery,Family",The Pink Panther (Steve Martin) ,570.0
tt0408345,Firewall,en,5.6,Thriller,,270.0
tt3544734,Zapped,en,5.6,"Comedy,Family",,131.0
tt3276924,Heist,en,5.6,"Crime,Action,Thriller",,322.0
tt1034032,Gamer,en,5.6,"Action,Thriller,Science Fiction",,778.0
tt4769836,The Do-Over,en,5.6,"Action,Adventure,Comedy",,468.0
tt3862750,The Perfect Guy,en,5.6,"Drama,Thriller",,162.0
tt0273517,Darkness,en,5.6,Horror,,114.0
tt2230358,Curse of Chucky,en,5.6,"Horror,Thriller",Child's Play ,417.0
tt0800320,Clash of the Titans,en,5.6,"Adventure,Fantasy,Action",Clash of the Titans ,2280.0
tt1038919,The Bounty Hunter,en,5.6,Action,,878.0
tt3416828,Ice Age: Collision Course,en,5.6,"Adventure,Animation,Family,Comedy",Ice Age ,1170.0
tt1205558,Hick,en,5.6,"Comedy,Drama",,156.0
tt0375210,White Noise,en,5.6,"Drama,Horror,Thriller",White Noise ,267.0
tt0899106,Love Happens,en,5.6,"Drama,Romance",,188.0
tt0762125,Planet 51,en,5.6,"Science Fiction,Animation,Family,Comedy,Adventure",,573.0
tt1259571,The Twilight Saga: New Moon,en,5.6,"Adventure,Fantasy,Drama,Romance",The Twilight ,2518.0
tt1190080,2012,en,5.6,"Action,Adventure,Science Fiction",,4994.0
tt1598873,Cleanskin,en,5.6,"Drama,Thriller,Crime",,118.0
tt0384642,Kicking & Screaming,en,5.6,"Romance,Comedy,Family",,179.0
tt0369735,Monster-in-Law,en,5.6,"Romance,Comedy",,413.0
tt1855325,Resident Evil: Retribution,en,5.6,"Action,Horror,Science Fiction",Resident Evil ,1618.0
tt4181052,Special Correspondents,en,5.6,Comedy,,159.0
tt1201167,Funny People,en,5.6,"Comedy,Drama",,398.0
tt1925431,Fire with Fire,en,5.6,"Action,Crime,Drama,Thriller",,223.0
tt1667310,Deadfall,en,5.6,"Crime,Drama,Thriller",,228.0
tt1712261,Triple 9,en,5.6,"Action,Thriller",,812.0
tt0791304,Georgia Rule,en,5.6,"Comedy,Drama,Romance",,130.0
tt0498353,Hostel: Part II,en,5.6,Horror,Hostel ,464.0
tt0963794,The Ruins,en,5.6,"Drama,Horror",,270.0
tt0410377,Nim's Island,en,5.6,"Adventure,Comedy,Family,Fantasy",Nim's Island ,341.0
tt2085930,Starship Troopers: Invasion,en,5.6,"Animation,Action,Science Fiction",Starship Troopers ,139.0
tt0964539,Pathology,en,5.6,"Crime,Horror,Thriller",,147.0
tt1559547,Beautiful Creatures,en,5.6,"Fantasy,Drama,Romance",,1017.0
tt0452625,Good Luck Chuck,en,5.6,Comedy,,454.0
tt2024432,Identity Thief,en,5.6,"Comedy,Crime",,1667.0
tt1457765,The Haunting in Connecticut 2: Ghosts of Georgia,en,5.6,"Horror,Drama,Thriller",The Haunting in Connecticut ,177.0
tt0317303,Daddy Day Care,en,5.6,"Comedy,Family",Daddy Day Camp ,526.0
tt1758830,This Is 40,en,5.6,Comedy,,909.0
tt0964587,St. Trinian's,en,5.6,"Comedy,Family,Science Fiction",St. Trinian's ,148.0
tt0852713,The House Bunny,en,5.6,"Romance,Comedy",,548.0
tt0449089,RV,en,5.6,Comedy,,503.0
tt0462519,School for Scoundrels,en,5.6,"Comedy,Drama,Romance",,112.0
tt1582507,House at the End of the Street,en,5.6,"Horror,Thriller",,566.0
tt0452594,The Break-Up,en,5.6,"Romance,Comedy",,851.0
tt0457510,Nacho Libre,en,5.6,"Comedy,Family",,368.0
tt1107365,Open Season 2,en,5.6,"Adventure,Animation,Comedy,Family",Open Season ,334.0
tt0450314,Punisher: War Zone,en,5.6,"Action,Crime",,298.0
tt0465502,Igor,en,5.6,"Animation,Comedy,Family,Fantasy",,154.0
tt1602613,Only God Forgives,en,5.6,"Drama,Thriller,Crime",,886.0
tt0425430,The Messengers,en,5.6,"Mystery,Thriller,Horror",The Messengers ,216.0
tt4438848,Neighbors 2: Sorority Rising,en,5.6,Comedy,Neighbors ,1490.0
tt1082868,Quarantine,en,5.6,"Horror,Science Fiction,Thriller",Quarantine ,343.0
tt1031969,The Rocker,en,5.6,"Comedy,Music",,159.0
tt0455960,The Hitcher,en,5.6,"Action,Horror,Crime",,253.0
tt1645155,Erased,en,5.6,"Action,Thriller",,251.0
tt3760922,My Big Fat Greek Wedding 2,en,5.6,"Romance,Comedy,Family",My Big Fat Greek Wedding ,328.0
tt0970452,Solomon Kane,en,5.6,"Adventure,Fantasy,Action,Science Fiction",,399.0
tt1859650,To Rome with Love,en,5.6,"Romance,Comedy",,564.0
tt2461150,Masterminds,en,5.6,"Action,Comedy,Crime",,600.0
tt0318155,Looney Tunes: Back in Action,en,5.6,"Animation,Comedy,Family",,302.0
tt1320244,The Last Exorcism,en,5.6,"Horror,Drama,Thriller",The Last Exorcism ,330.0
tt0363282,New York Minute,en,5.6,Comedy,,191.0
tt0323033,Laws of Attraction,en,5.6,"Action,Comedy,Romance,Thriller",,104.0
tt1053810,The Big Year,en,5.6,Comedy,,252.0
tt1976009,Victor Frankenstein,en,5.6,"Drama,Science Fiction,Thriller",,697.0
tt1085779,The Hole,en,5.6,"Thriller,Adventure,Fantasy",,249.0
tt1230204,A Turtle's Tale: Sammy's Adventures,en,5.6,"Animation,Family",Sammy's Adventure ,153.0
tt0090859,Cobra,en,5.6,"Action,Crime,Thriller",,402.0
tt0100514,The Rookie,en,5.6,"Action,Crime,Drama,Thriller",,134.0
tt0335438,Starsky & Hutch,en,5.6,"Comedy,Crime",,661.0
tt0104452,Housesitter,en,5.6,"Comedy,Romance",,111.0
tt0214388,100 Girls,en,5.6,"Comedy,Drama,Romance",100 Girls ,119.0
tt1506999,Haywire,en,5.6,"Action,Thriller",,508.0
tt1735485,The Tunnel,en,5.6,"Horror,Thriller,Mystery",,117.0
tt2625810,Into the Forest,en,5.6,"Drama,Science Fiction",,165.0
tt0314498,The Perfect Score,en,5.6,"Comedy,Crime",,136.0
tt2304953,Reasonable Doubt,en,5.6,"Crime,Thriller",,236.0
tt0105104,Passenger 57,en,5.6,"Action,Adventure,Thriller",,264.0
tt0346491,Alexander,en,5.6,"War,History,Action,Adventure,Drama,Romance",,957.0
tt1305591,Mars Needs Moms,en,5.6,"Adventure,Animation,Family",,202.0
tt0078723,1941,en,5.6,"Action,Comedy",,145.0
tt1625346,Young Adult,en,5.6,"Comedy,Drama",,368.0
tt0376136,The Rum Diary,en,5.6,"Drama,Comedy",,391.0
tt2317524,12 Rounds 2: Reloaded,en,5.6,"Action,Adventure",12 Rounds ,101.0
tt1622547,30 Minutes or Less,en,5.6,"Action,Adventure,Comedy",,537.0
tt0103786,Beethoven,en,5.6,"Comedy,Family",Beethoven ,425.0
tt1034314,Iron Sky,en,5.6,"Action,Comedy,Science Fiction",Iron Sky ,563.0
tt1230213,Bound to Vengeance,en,5.6,"Thriller,Horror",,110.0
tt1600195,Abduction,en,5.6,"Thriller,Action,Mystery",,987.0
tt0370263,AVP: Alien vs. Predator,en,5.6,"Adventure,Science Fiction,Action",AVP ,1241.0
tt0111255,The Specialist,en,5.5,"Action,Thriller",,317.0
tt0114614,Tank Girl,en,5.5,"Action,Comedy,Fantasy,Science Fiction",,140.0
tt3467412,Extinction,en,5.5,"Drama,Horror,Science Fiction",,207.0
tt3799372,6 Years,en,5.5,"Romance,Drama",,306.0
tt0141109,Jack Frost,en,5.5,"Comedy,Family,Drama,Fantasy",,254.0
tt0114576,Sudden Death,en,5.5,"Action,Adventure,Thriller",,174.0
tt0472181,The Smurfs,en,5.5,"Animation,Family,Adventure,Comedy,Fantasy",The Smurfs (Theatrical) ,1201.0
tt1725986,Some Kind of Beautiful,en,5.5,Comedy,,171.0
tt0091777,Police Academy 3: Back in Training,en,5.5,"Comedy,Crime",Police Academy ,259.0
tt0111438,Timecop,en,5.5,"Thriller,Science Fiction,Action,Crime",Timecop ,288.0
tt1374989,Pride and Prejudice and Zombies,en,5.5,"Romance,Horror,Comedy,Thriller",,662.0
tt1411704,Hop,en,5.5,"Animation,Comedy,Family",,338.0
tt0138304,The Astronaut's Wife,en,5.5,"Drama,Science Fiction,Thriller",,263.0
tt2393845,Kill Me Three Times,en,5.5,"Comedy,Thriller",,171.0
tt1131724,2:22,en,5.5,"Drama,Thriller",,277.0
tt0185371,House on Haunted Hill,en,5.5,"Horror,Mystery,Thriller",House on Haunted Hill ,211.0
tt0100419,Problem Child,en,5.5,Comedy,Problem Child ,152.0
tt1500491,Death Race 2,en,5.5,"Action,Thriller,Science Fiction",Death Race ,323.0
tt0069768,Battle for the Planet of the Apes,en,5.5,"Action,Science Fiction",Planet of the Apes Original ,220.0
tt0097647,"The Karate Kid, Part III",en,5.5,"Family,Adventure",The Karate Kid ,311.0
tt0443701,The X Files: I Want to Believe,en,5.5,"Drama,Mystery,Science Fiction,Thriller",The X-Files ,534.0
tt0960144,You Don't Mess with the Zohan,en,5.5,"Comedy,Action",,1068.0
tt0114345,The Scarlet Letter,en,5.5,"Drama,History,Romance",,111.0
tt1713476,The Bay,en,5.5,"Horror,Science Fiction,Thriller",,237.0
tt0113986,Nine Months,en,5.5,Comedy,,171.0
tt0139414,Lake Placid,en,5.5,"Horror,Comedy,Action,Science Fiction,Thriller",Lake Placid ,251.0
tt0144120,Bride of Chucky,en,5.5,"Horror,Comedy",Child's Play ,366.0
tt0113481,Johnny Mnemonic,en,5.5,"Adventure,Action,Drama,Science Fiction,Thriller",,380.0
tt2515034,The Gunman,en,5.5,"Action,Drama,Crime",,397.0
tt0114508,Species,en,5.5,"Science Fiction,Horror,Action",Species ,457.0
tt0113114,Free Willy 2 - The Adventure Home,en,5.5,Adventure,Free Willy ,130.0
tt0817538,Drillbit Taylor,en,5.5,Comedy,,284.0
tt3713166,Unfriended,en,5.5,"Horror,Thriller",,1092.0
tt0082377,Omen III: The Final Conflict,en,5.5,"Drama,Horror,Thriller",The Omen ,132.0
tt3203616,The Cobbler,en,5.5,"Fantasy,Comedy,Drama",,565.0
tt0092493,Crocodile Dundee II,en,5.5,"Adventure,Comedy",Crocodile Dundee ,310.0
tt0117038,Michael,en,5.5,"Comedy,Drama,Fantasy",,174.0
tt0109254,Beverly Hills Cop III,en,5.5,"Action,Comedy,Crime",Beverly Hills Cop ,445.0
tt1646987,Wrath of the Titans,en,5.5,Adventure,Clash of the Titans ,1459.0
tt0450405,Cirque du Freak: The Vampire's Assistant,en,5.5,"Adventure,Fantasy,Action,Thriller",,354.0
tt1611224,Abraham Lincoln: Vampire Hunter,en,5.5,"Action,Fantasy,Horror",,1297.0
tt0146675,End of Days,en,5.5,"Action,Fantasy,Horror,Mystery",,488.0
tt1705952,Tarzan,en,5.5,"Animation,Action,Adventure,Family",,223.0
tt0120696,Hard Rain,en,5.5,Thriller,,181.0
tt1702425,Casa De Mi Padre,en,5.5,"Comedy,Western",,104.0
tt2752772,Sinister 2,en,5.5,Horror,Sinister ,605.0
tt1017460,Splice,en,5.5,"Horror,Thriller,Science Fiction",,682.0
tt0913354,Armored,en,5.5,"Action,Crime,Drama,Thriller",,211.0
tt0892767,Horsemen,en,5.5,"Crime,Drama,Horror,Mystery,Thriller",,124.0
tt0780653,The Wolfman,en,5.5,"Drama,Horror,Thriller",,562.0
tt0427152,Dinner for Schmucks,en,5.5,Comedy,,542.0
tt1273678,The Spy Next Door,en,5.5,"Action,Comedy,Family",,351.0
tt2040560,The Pact,en,5.5,"Horror,Mystery,Thriller",The Pact ,194.0
tt1261945,Sex and the City 2,en,5.5,"Comedy,Drama,Romance",Sex and the City ,434.0
tt0116705,Jingle All the Way,en,5.5,"Family,Comedy",Jingle All the Way ,583.0
tt1179056,A Nightmare on Elm Street,en,5.5,"Horror,Mystery,Thriller",A Nightmare on Elm Street ,771.0
tt0118708,Beverly Hills Ninja,en,5.5,"Action,Comedy",,176.0
tt1321509,Death at a Funeral,en,5.5,Comedy,,248.0
tt1667353,Mirror Mirror,en,5.5,"Adventure,Fantasy,Drama,Comedy,Science Fiction,Family",,1148.0
tt1646876,16 Wishes,en,5.5,"Fantasy,Drama,Family",,283.0
tt1440129,Battleship,en,5.5,"Thriller,Action,Adventure,Science Fiction",,2141.0
tt0337692,On the Road,en,5.5,"Adventure,Drama",,312.0
tt1016075,Fame,en,5.5,"Music,Comedy,Drama,Romance",,139.0
tt1232200,That's My Boy,en,5.5,Comedy,,460.0
tt0291082,Cinderella II: Dreams Come True,en,5.5,"Family,Animation,Romance,Fantasy",Cinderella ,265.0
tt2679042,Hitman: Agent 47,en,5.5,"Action,Crime,Thriller",Hitman ,1183.0
tt1217613,Battle: Los Angeles,en,5.5,"Action,Science Fiction",,1462.0
tt0120577,54,en,5.5,"Music,Drama",,138.0
tt2474024,The Last Five Years,en,5.5,"Comedy,Drama,Music,Romance",,145.0
tt0100240,The Neverending Story II: The Next Chapter,en,5.5,"Drama,Family,Fantasy,Adventure",The Neverending Story ,193.0
tt5539054,You Get Me,en,5.5,"Thriller,Romance,Drama",,280.0
tt2911668,Beyond the Reach,en,5.5,Thriller,,138.0
tt1082853,Management,en,5.5,"Comedy,Drama,Romance",,102.0
tt0091499,Maximum Overdrive,en,5.5,"Action,Drama,Horror,Science Fiction",,170.0
tt0990407,The Green Hornet,en,5.5,"Action,Crime,Comedy",,1274.0
tt2097307,Hit & Run,en,5.5,"Action,Comedy,Romance",,225.0
tt0097981,A Nightmare on Elm Street 5: The Dream Child,en,5.5,"Horror,Thriller",A Nightmare on Elm Street ,251.0
tt2058673,Point Break,en,5.5,"Action,Crime,Thriller",,795.0
tt0970866,Little Fockers,en,5.5,"Comedy,Romance",Meet the Parents ,1092.0
tt0117108,Multiplicity,en,5.5,"Comedy,Fantasy,Science Fiction",,158.0
tt0134619,Disturbing Behavior,en,5.5,"Mystery,Horror,Science Fiction",,104.0
tt1082601,Fighting,en,5.5,"Action,Adventure,Crime,Drama,Thriller",,198.0
tt0103956,Child's Play 3,en,5.5,"Thriller,Horror,Action",Child's Play ,274.0
tt0117894,Thinner,en,5.5,"Horror,Thriller",,125.0
tt3859304,The Bronze,en,5.5,"Drama,Comedy",,112.0
tt1523483,Kaboom,en,5.5,"Science Fiction,Comedy,Mystery",,113.0
tt2505294,Ask Me Anything,en,5.5,"Drama,Mystery,Thriller",,158.0
tt0406759,The Eye,en,5.5,"Drama,Horror,Thriller",The Eye ,284.0
tt0298814,The Core,en,5.5,"Action,Thriller,Adventure,Science Fiction",,531.0
tt0377109,The Ring Two,en,5.5,"Drama,Horror,Thriller",The Ring ,646.0
tt0097637,K-9,en,5.5,"Action,Comedy,Crime",K-9 ,209.0
tt0356618,The Forgotten,en,5.5,"Crime,Drama,Horror,Mystery,Science Fiction,Thriller",,359.0
tt0375173,Alfie,en,5.5,Comedy,,255.0
tt0999913,Straw Dogs,en,5.5,"Drama,Thriller",,147.0
tt0277371,Not Another Teen Movie,en,5.5,Comedy,,444.0
tt2364841,Runner Runner,en,5.5,"Crime,Thriller,Drama",,547.0
tt0103596,3 Ninjas,en,5.5,"Action,Adventure,Comedy,Family",3 Ninjas ,102.0
tt1132285,The Factory,en,5.5,"Crime,Thriller,Mystery",,110.0
tt1758795,The To Do List,en,5.5,"Comedy,Romance",,348.0
tt0265029,America's Sweethearts,en,5.5,"Comedy,Romance",,260.0
tt0918940,The Legend of Tarzan,en,5.5,"Action,Adventure",,2488.0
tt2027231,Perfect Sisters,en,5.5,"Thriller,Drama,Crime",,103.0
tt0098141,The Punisher,en,5.5,"Action,Thriller",,109.0
tt0097257,Earth Girls Are Easy,en,5.5,"Music,Comedy,Drama,Romance,Science Fiction",,110.0
tt0427229,Failure to Launch,en,5.5,Comedy,,407.0
tt0372237,Guess Who,en,5.5,"Comedy,Romance",,230.0
tt0096101,Short Circuit 2,en,5.5,"Comedy,Family,Science Fiction,Drama",Short Circuit ,168.0
tt1294970,The Angriest Man in Brooklyn,en,5.5,"Drama,Comedy",,179.0
tt0397065,House of Wax,en,5.5,Horror,,696.0
tt1763264,No One Lives,en,5.5,"Horror,Thriller",,173.0
tt0380623,The Perfect Man,en,5.5,"Comedy,Drama,Family,Romance",,207.0
tt0120667,Fantastic Four,en,5.5,"Action,Adventure,Fantasy,Science Fiction",Fantastic Four ,3040.0
tt0245686,Joe Dirt,en,5.5,"Mystery,Adventure,Comedy,Romance,Drama",Joe Dirt ,247.0
tt0227538,Spy Kids,en,5.5,"Action,Comedy,Family,Adventure",Spy Kids ,893.0
tt2017020,The Smurfs 2,en,5.5,"Fantasy,Family,Comedy,Animation",The Smurfs (Theatrical) ,711.0
tt0381966,Creep,en,5.5,"Horror,Thriller,Mystery",,136.0
tt3148348,Let Us Prey,en,5.5,Horror,,106.0
tt1976000,The Two Faces of January,en,5.5,Thriller,,265.0
tt0233469,Collateral Damage,en,5.5,"Action,Thriller,Drama",,431.0
tt0238546,Queen of the Damned,en,5.5,"Drama,Fantasy,Horror",The Vampire Chronicles,247.0
tt2597892,Viral,en,5.5,"Drama,Horror,Science Fiction",,101.0
tt0101635,Curly Sue,en,5.5,"Comedy,Drama,Family,Romance",,112.0
tt0325703,Lara Croft Tomb Raider: The Cradle of Life,en,5.5,"Action,Adventure,Fantasy,Thriller",Tomb Raider ,1443.0
tt0106701,Dennis the Menace,en,5.5,"Family,Comedy",Dennis the Menace ,280.0
tt0301470,Jeepers Creepers 2,en,5.5,"Horror,Thriller",Jeepers Creepers ,304.0
tt0083943,Firefox,en,5.5,"Science Fiction,Action,Adventure,Thriller",,141.0
tt0303816,Cabin Fever,en,5.5,Horror,The Cabin Fever ,332.0
tt0271668,National Security,en,5.5,"Action,Comedy,Crime,Thriller",,244.0
tt1959490,Noah,en,5.5,"Drama,Adventure",,2408.0
tt1821658,The Nut Job,en,5.5,"Animation,Comedy,Family,Adventure",The Nut Job ,322.0
tt1742334,Sabotage,en,5.5,"Action,Drama,Thriller,Crime",,560.0
tt1545660,Knights of Badassdom,en,5.5,"Adventure,Fantasy,Horror,Comedy",,162.0
tt0302640,The Hot Chick,en,5.5,"Comedy,Fantasy",,431.0
tt0304669,The Santa Clause 2,en,5.5,"Fantasy,Comedy,Family",The Santa Clause ,303.0
tt0107711,Nowhere to Run,en,5.5,"Action,Adventure,Drama,Thriller",,120.0
tt0258153,S1m0ne,en,5.5,"Comedy,Drama,Science Fiction",,266.0
tt2309021,We Are What We Are,en,5.5,"Drama,Horror,Thriller",,192.0
tt1311060,A.C.O.D.,en,5.5,Comedy,,106.0
tt0335559,Win a Date with Tad Hamilton!,en,5.5,"Comedy,Romance",,163.0
tt1663143,Fun Size,en,5.5,Comedy,,139.0
tt0279493,Undercover Brother,en,5.5,"Action,Comedy",,113.0
tt0091828,Raw Deal,en,5.5,"Action,Crime,Thriller",,159.0
tt2238032,Skiptrace,en,5.5,"Action,Comedy",,181.0
tt0099892,Joe Versus the Volcano,en,5.5,"Fantasy,Comedy,Science Fiction,Romance",,150.0
tt3014666,Moms' Night Out,en,5.5,Comedy,,122.0
tt0327247,The Whole Ten Yards,en,5.5,"Comedy,Thriller,Crime",The Whole Nine/Ten Yards ,282.0
tt0093493,Mannequin,en,5.5,"Fantasy,Comedy,Romance",Mannequin ,130.0
tt1293847,xXx: Return of Xander Cage,en,5.5,"Action,Adventure,Crime",xXx ,1497.0
tt0442933,Beowulf,en,5.5,"Adventure,Action,Animation",,855.0
tt0186894,Bounce,en,5.5,"Drama,Romance",,120.0
tt0409182,Poseidon,en,5.5,"Adventure,Action,Drama,Thriller",,594.0
tt0445946,The Contract,en,5.5,"Drama,Action,Thriller,Crime",,152.0
tt0486583,Fred Claus,en,5.5,"Action,Comedy,Drama",,211.0
tt0162650,Shaft,en,5.5,"Action,Adventure,Crime,Thriller",Shaft ,316.0
tt2126235,Collide,en,5.5,"Thriller,Action",,164.0
tt1351685,Jack the Giant Slayer,en,5.5,"Action,Family,Fantasy",,2634.0
tt1663207,Life of Crime,en,5.5,"Comedy,Crime",,144.0
tt0952640,Alvin and the Chipmunks,en,5.5,"Comedy,Music,Family,Fantasy,Animation",Alvin and the Chipmunks ,1212.0
tt1731701,Barely Lethal,en,5.5,"Adventure,Action,Comedy",,352.0
tt2702724,The Boss,en,5.5,Comedy,,441.0
tt0429589,The Ant Bully,en,5.5,"Fantasy,Adventure,Animation,Comedy,Family",,375.0
tt3322940,Annabelle,en,5.5,Horror,Annabelle ,1588.0
tt0804555,Wrong Turn 2: Dead End,en,5.5,"Horror,Thriller",Wrong Turn ,275.0
tt1814621,Admission,en,5.5,"Comedy,Drama,Romance",,307.0
tt4129870,White Girl,en,5.5,Drama,,109.0
tt4383594,Nine Lives,en,5.5,"Fantasy,Comedy,Family",,289.0
tt3339674,Burying the Ex,en,5.5,"Comedy,Horror",,136.0
tt1922685,Phantom,en,5.5,Thriller,,120.0
tt0109456,Color of Night,en,5.4,"Drama,Mystery,Romance,Thriller",,117.0
tt2231253,Wild Card,en,5.4,"Thriller,Crime,Drama",,665.0
tt0974959,American Pie Presents: Beta House,en,5.4,Comedy,American Pie (Spin-off) ,480.0
tt1615918,Alvin and the Chipmunks: Chipwrecked,en,5.4,"Comedy,Fantasy,Family,Music,Animation",Alvin and the Chipmunks ,499.0
tt1576699,Mirrors 2,en,5.4,"Horror,Mystery,Thriller",Mirrors ,110.0
tt0313680,Tarzan & Jane,en,5.4,"Animation,Family",Tarzan (Animation) ,108.0
tt2244901,I Give It a Year,en,5.4,"Comedy,Romance",,348.0
tt0480687,Hall Pass,en,5.4,Comedy,,627.0
tt0455857,When a Stranger Calls,en,5.4,"Horror,Thriller",When a Stranger Calls ,273.0
tt0409847,Cowboys & Aliens,en,5.4,"Action,Science Fiction,Thriller,Western",,2054.0
tt0111143,The Shadow,en,5.4,"Adventure,Fantasy,Action,Thriller,Science Fiction",The Shadow ,140.0
tt2828996,A Haunted House 2,en,5.4,"Comedy,Horror",A Haunted House ,352.0
tt0108238,Striking Distance,en,5.4,"Crime,Action,Mystery,Thriller",,223.0
tt3976144,The Monster,en,5.4,"Drama,Horror",,119.0
tt3707106,By the Sea,en,5.4,"Drama,Romance",,159.0
tt1817081,A Case of You,en,5.4,"Comedy,Romance",,108.0
tt1594562,The Innkeepers,en,5.4,"Horror,Thriller",,223.0
tt1320291,The Reef,en,5.4,"Drama,Horror,Thriller",,132.0
tt0446013,Pathfinder,en,5.4,Adventure,,173.0
tt0331632,Scooby-Doo 2: Monsters Unleashed,en,5.4,"Mystery,Fantasy,Adventure,Comedy",Scooby-Doo ,519.0
tt0457433,Perfect Stranger,en,5.4,"Crime,Drama,Mystery,Thriller",,242.0
tt0117218,The Nutty Professor,en,5.4,"Fantasy,Comedy,Romance,Science Fiction",The Nutty Professor ,717.0
